"","SITE","lat","DHW_Mean","DHW_MeanMax_Major","DHW_Dur","DHW_Dur_Major","DHW_Max_Major","DHW_Max_Major5","SST_AnnRange","SST_MonthRange","SST_Mean","SST_Q05","SST_Q95","SST_SD","SST_BiweekRange","DATE_","COLONYLENGTH","MAX_DEPTH_M","Area_surveyed_m2","PER_DEAD","LATITUDE","LONGITUDE","YEAR","TAIL_BINS","Data_Source","Bleaching_Period","month","prop_DEAD"
"75","TUT-157",-14.274192,20.9342250823975,20.9342250823975,124,97,20.9342250823975,20.9342250823975,3.0310001373291,1.27425003051758,28.9106493701674,27.4267993927002,30.4484001159668,0.94296886928663,0.934963296960901,2025-03-18,10,13.4112,60,0,-14.274192,-170.619785,2025,"Q20","esa","Post-Bleaching",3,0
"76","TUT-157",-14.274192,20.9342250823975,20.9342250823975,124,97,20.9342250823975,20.9342250823975,3.0310001373291,1.27425003051758,28.9106493701674,27.4267993927002,30.4484001159668,0.94296886928663,0.934963296960901,2025-03-18,12,13.4112,60,5,-14.274192,-170.619785,2025,"Q20","esa","Post-Bleaching",3,0.05
"77","TUT-219",-14.28823,17.6321678161621,17.6321678161621,118,94,17.6321678161621,18.1391658782959,2.94700050354004,1.24383370081584,28.8998629530815,27.428800201416,30.369800567627,0.933210480412314,0.906740895024052,2025-03-18,8,11.5824,60,0,-14.28823,-170.639848,2025,"Q20","esa","Post-Bleaching",3,0
"78","TUT-219",-14.28823,17.6321678161621,17.6321678161621,118,94,17.6321678161621,18.1391658782959,2.94700050354004,1.24383370081584,28.8998629530815,27.428800201416,30.369800567627,0.933210480412314,0.906740895024052,2025-03-18,10,11.5824,60,5,-14.28823,-170.639848,2025,"Q20","esa","Post-Bleaching",3,0.05
"79","TUT-219",-14.28823,17.6321678161621,17.6321678161621,118,94,17.6321678161621,18.1391658782959,2.94700050354004,1.24383370081584,28.8998629530815,27.428800201416,30.369800567627,0.933210480412314,0.906740895024052,2025-03-18,10,11.5824,60,20,-14.28823,-170.639848,2025,"Q20","esa","Post-Bleaching",3,0.2
"80","TUT-220",-14.300247,19.1003360748291,19.1003360748291,123,96,19.1003360748291,19.1003360748291,2.88200092315674,1.22775014241536,28.9152630270344,27.4624004364014,30.3860004425049,0.932016842589759,0.879592542295103,2025-03-18,6,7.0104,60,10,-14.300247,-170.681886,2025,"Q20","esa","Post-Bleaching",3,0.1
"81","TUT-222",-14.363787,14.2315549850464,14.2315549850464,104,94,14.2315549850464,14.2315549850464,2.88249969482422,1.26433308919271,28.9315452209891,27.456600189209,30.4245998382568,0.936727536668241,0.899703767564562,2025-03-19,10,12.8016,60,0,-14.363787,-170.772574,2025,"Q20","esa","Post-Bleaching",3,0
"82","TUT-222",-14.363787,14.2315549850464,14.2315549850464,104,94,14.2315549850464,14.2315549850464,2.88249969482422,1.26433308919271,28.9315452209891,27.456600189209,30.4245998382568,0.936727536668241,0.899703767564562,2025-03-19,10,13.1064,60,0,-14.363787,-170.772574,2025,"Q20","esa","Post-Bleaching",3,0
"83","TUT-222",-14.363787,14.2315549850464,14.2315549850464,104,94,14.2315549850464,14.2315549850464,2.88249969482422,1.26433308919271,28.9315452209891,27.456600189209,30.4245998382568,0.936727536668241,0.899703767564562,2025-03-19,10,13.1064,60,0,-14.363787,-170.772574,2025,"Q20","esa","Post-Bleaching",3,0
"84","TUT-223",-14.35909,15.5891466140747,15.5891466140747,149,91,15.5891466140747,15.5891466140747,2.88899898529053,1.30883328119914,28.9370985423049,27.4631996154785,30.4426002502441,0.942963924181437,0.923962981612594,2025-03-19,8,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching",3,0
"85","TUT-223",-14.35909,15.5891466140747,15.5891466140747,149,91,15.5891466140747,15.5891466140747,2.88899898529053,1.30883328119914,28.9370985423049,27.4631996154785,30.4426002502441,0.942963924181437,0.923962981612594,2025-03-19,10,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching",3,0
"86","TUT-223",-14.35909,15.5891466140747,15.5891466140747,149,91,15.5891466140747,15.5891466140747,2.88899898529053,1.30883328119914,28.9370985423049,27.4631996154785,30.4426002502441,0.942963924181437,0.923962981612594,2025-03-19,6,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching",3,0
"87","TUT-223",-14.35909,15.5891466140747,15.5891466140747,149,91,15.5891466140747,15.5891466140747,2.88899898529053,1.30883328119914,28.9370985423049,27.4631996154785,30.4426002502441,0.942963924181437,0.923962981612594,2025-03-19,12,10.9728,60,3,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching",3,0.03
"88","TUT-223",-14.35909,15.5891466140747,15.5891466140747,149,91,15.5891466140747,15.5891466140747,2.88899898529053,1.30883328119914,28.9370985423049,27.4631996154785,30.4426002502441,0.942963924181437,0.923962981612594,2025-03-19,7,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching",3,0
"89","TUT-223",-14.35909,15.5891466140747,15.5891466140747,149,91,15.5891466140747,15.5891466140747,2.88899898529053,1.30883328119914,28.9370985423049,27.4631996154785,30.4426002502441,0.942963924181437,0.923962981612594,2025-03-19,5,10.9728,60,2,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching",3,0.02
